name,image,description
Unterrichtsmaterial In 80 Tagen um die Welt,https://einfachebuecher.de/media/37/e3/29/1654876205/UMat_In_80_Tagen_um_die_Welt_-_Titel_m.jpg,"Gute Bücher in verständlicher Sprache – das hilft ungeübten LeserInnen dabei, die Freude am Lesen zu entdecken. Neue Welten tun sich auf: Die Phantasie erschafft Bilder im Kopf, das Erleben einer Geschichte aus der Perspektive eines anderen Menschen erweitert den Horizont. Für viele unserer Leser ist das eine völlig neue Erfahrung.

Sie verwenden unsere Bücher mit einer Gruppe: In einer Schulklasse, in einem Alphabetisierungskurs, in einer Lesegruppe oder, oder, oder. Und Sie wecken diese neue Erfahrung in Ihren Schülern, Lernern, Lesern.

Unser Unterrichtsmaterial hilft Ihnen, Gesprächseinstiege zu finden: Das Gelesene zu verstehen, sich darüber auszutauschen und Fragen, die sich aus den Büchern ergeben, zu bearbeiten.

Wir wünschen Ihnen und Ihrer Klasse, Ihrem Kurs oder Ihrer Gruppe viel Freude beim Lesen!"
Unterrichtsmaterial Jekyll und Hyde,https://einfachebuecher.de/media/ab/b9/7d/1654876283/003_Cover_Unterrichtsmaterial_m.jpg,"Gute Bücher in verständlicher Sprache – das hilft ungeübten LeserInnen dabei, die Freude am Lesen zu entdecken. Neue Welten tun sich auf: Die Phantasie erschafft Bilder im Kopf, das Erleben einer Geschichte aus der Perspektive eines anderen Menschen erweitert den Horizont. Für viele unserer Leser ist das eine völlig neue Erfahrung.

Sie verwenden unsere Bücher mit einer Gruppe: In einer Schulklasse, in einem Alphabetisierungskurs, in einer Lesegruppe oder, oder, oder. Und Sie wecken diese neue Erfahrung in Ihren Schülern, Lernern, Lesern.

Unser Unterrichtsmaterial hilft Ihnen, Gesprächseinstiege zu finden: Das Gelesene zu verstehen, sich darüber auszutauschen und Fragen, die sich aus den Büchern ergeben, zu bearbeiten.

Wir wünschen Ihnen und Ihrer Klasse, Ihrem Kurs oder Ihrer Gruppe viel Freude beim Lesen!"
Unterrichtsmaterial Meinen Hass bekommt ihr nicht,https://einfachebuecher.de/media/ab/b9/7d/1654876283/003_Cover_Unterrichtsmaterial_m.jpg,"Gute Bücher in verständlicher Sprache – das hilft ungeübten LeserInnen dabei, die Freude am Lesen zu entdecken. Neue Welten tun sich auf: Die Phantasie erschafft Bilder im Kopf, das Erleben einer Geschichte aus der Perspektive eines anderen Menschen erweitert den Horizont. Für viele unserer Leser ist das eine völlig neue Erfahrung.

Sie verwenden unsere Bücher mit einer Gruppe: In einer Schulklasse, in einem Alphabetisierungskurs, in einer Lesegruppe oder, oder, oder. Und Sie wecken diese neue Erfahrung in Ihren Schülern, Lernern, Lesern.

Unser Unterrichtsmaterial hilft Ihnen, Gesprächseinstiege zu finden: Das Gelesene zu verstehen, sich darüber auszutauschen und Fragen, die sich aus den Büchern ergeben, zu bearbeiten.

Wir wünschen Ihnen und Ihrer Klasse, Ihrem Kurs oder Ihrer Gruppe viel Freude beim Lesen!"
Unterrichtsmaterial Sherlock Holmes - Das gesprenkelte Band,https://einfachebuecher.de/media/ab/b9/7d/1654876283/003_Cover_Unterrichtsmaterial_m.jpg,"Gute Bücher in verständlicher Sprache – das hilft ungeübten LeserInnen dabei, die Freude am Lesen zu entdecken. Neue Welten tun sich auf: Die Phantasie erschafft Bilder im Kopf, das Erleben einer Geschichte aus der Perspektive eines anderen Menschen erweitert den Horizont. Für viele unserer Leser ist das eine völlig neue Erfahrung.

Sie verwenden unsere Bücher mit einer Gruppe: In einer Schulklasse, in einem Alphabetisierungskurs, in einer Lesegruppe oder, oder, oder. Und Sie wecken diese neue Erfahrung in Ihren Schülern, Lernern, Lesern.

Unser Unterrichtsmaterial hilft Ihnen, Gesprächseinstiege zu finden: Das Gelesene zu verstehen, sich darüber auszutauschen und Fragen, die sich aus den Büchern ergeben, zu bearbeiten.

Wir wünschen Ihnen und Ihrer Klasse, Ihrem Kurs oder Ihrer Gruppe viel Freude beim Lesen!"
Unterrichtsmaterial Sherlock Holmes - das Zeichen der Vier,https://einfachebuecher.de/media/ab/b9/7d/1654876283/003_Cover_Unterrichtsmaterial_m.jpg,"Gute Bücher in verständlicher Sprache – das hilft ungeübten LeserInnen dabei, die Freude am Lesen zu entdecken. Neue Welten tun sich auf: Die Phantasie erschafft Bilder im Kopf, das Erleben einer Geschichte aus der Perspektive eines anderen Menschen erweitert den Horizont. Für viele unserer Leser ist das eine völlig neue Erfahrung.

Sie verwenden unsere Bücher mit einer Gruppe: In einer Schulklasse, in einem Alphabetisierungskurs, in einer Lesegruppe oder, oder, oder. Und Sie wecken diese neue Erfahrung in Ihren Schülern, Lernern, Lesern.

Unser Unterrichtsmaterial hilft Ihnen, Gesprächseinstiege zu finden: Das Gelesene zu verstehen, sich darüber auszutauschen und Fragen, die sich aus den Büchern ergeben, zu bearbeiten.

Wir wünschen Ihnen und Ihrer Klasse, Ihrem Kurs oder Ihrer Gruppe viel Freude beim Lesen!"
Unterrichtsmaterial Sherlock Holmes - Der Mann mit der Narbe,https://einfachebuecher.de/media/ab/b9/7d/1654876283/003_Cover_Unterrichtsmaterial_m.jpg,"Gute Bücher in verständlicher Sprache – das hilft ungeübten LeserInnen dabei, die Freude am Lesen zu entdecken. Neue Welten tun sich auf: Die Phantasie erschafft Bilder im Kopf, das Erleben einer Geschichte aus der Perspektive eines anderen Menschen erweitert den Horizont. Für viele unserer Leser ist das eine völlig neue Erfahrung.

Sie verwenden unsere Bücher mit einer Gruppe: In einer Schulklasse, in einem Alphabetisierungskurs, in einer Lesegruppe oder, oder, oder. Und Sie wecken diese neue Erfahrung in Ihren Schülern, Lernern, Lesern.

Unser Unterrichtsmaterial hilft Ihnen, Gesprächseinstiege zu finden: Das Gelesene zu verstehen, sich darüber auszutauschen und Fragen, die sich aus den Büchern ergeben, zu bearbeiten.

Wir wünschen Ihnen und Ihrer Klasse, Ihrem Kurs oder Ihrer Gruppe viel Freude beim Lesen!"
Unterrichtsmaterial Sophie Scholl,https://einfachebuecher.de/media/ab/b9/7d/1654876283/003_Cover_Unterrichtsmaterial_m.jpg,"Gute Bücher in verständlicher Sprache – das hilft ungeübten LeserInnen dabei, die Freude am Lesen zu entdecken. Neue Welten tun sich auf: Die Phantasie erschafft Bilder im Kopf, das Erleben einer Geschichte aus der Perspektive eines anderen Menschen erweitert den Horizont. Für viele unserer Leser ist das eine völlig neue Erfahrung.

Sie verwenden unsere Bücher mit einer Gruppe: In einer Schulklasse, in einem Alphabetisierungskurs, in einer Lesegruppe oder, oder, oder. Und Sie wecken diese neue Erfahrung in Ihren Schülern, Lernern, Lesern.

Unser Unterrichtsmaterial hilft Ihnen, Gesprächseinstiege zu finden: Das Gelesene zu verstehen, sich darüber auszutauschen und Fragen, die sich aus den Büchern ergeben, zu bearbeiten.

Wir wünschen Ihnen und Ihrer Klasse, Ihrem Kurs oder Ihrer Gruppe viel Freude beim Lesen!"
Unterrichtsmaterial Tschick,https://einfachebuecher.de/media/19/af/d2/1654876204/Tschick_-_UMat_Cover_Seite_1_m.jpg,"Gute Bücher in verständlicher Sprache – das hilft ungeübten LeserInnen dabei, die Freude am Lesen zu entdecken. Neue Welten tun sich auf: Die Phantasie erschafft Bilder im Kopf, das Erleben einer Geschichte aus der Perspektive eines anderen Menschen erweitert den Horizont. Für viele unserer Leser ist das eine völlig neue Erfahrung.

Sie verwenden unsere Bücher mit einer Gruppe: In einer Schulklasse, in einem Alphabetisierungskurs, in einer Lesegruppe oder, oder, oder. Und Sie wecken diese neue Erfahrung in Ihren Schülern, Lernern, Lesern.

Unser Unterrichtsmaterial hilft Ihnen, Gesprächseinstiege zu finden: Das Gelesene zu verstehen, sich darüber auszutauschen und Fragen, die sich aus den Büchern ergeben, zu bearbeiten.

Wir wünschen Ihnen und Ihrer Klasse, Ihrem Kurs oder Ihrer Gruppe viel Freude beim Lesen!"
Unterrichtsmaterial Wir Kinder vom Bahnhof Zoo,https://einfachebuecher.de/media/ab/b9/7d/1654876283/003_Cover_Unterrichtsmaterial_m.jpg,"Gute Bücher in verständlicher Sprache – das hilft ungeübten LeserInnen dabei, die Freude am Lesen zu entdecken. Neue Welten tun sich auf: Die Phantasie erschafft Bilder im Kopf, das Erleben einer Geschichte aus der Perspektive eines anderen Menschen erweitert den Horizont. Für viele unserer Leser ist das eine völlig neue Erfahrung.

Sie verwenden unsere Bücher mit einer Gruppe: In einer Schulklasse, in einem Alphabetisierungskurs, in einer Lesegruppe oder, oder, oder. Und Sie wecken diese neue Erfahrung in Ihren Schülern, Lernern, Lesern.

Unser Unterrichtsmaterial hilft Ihnen, Gesprächseinstiege zu finden: Das Gelesene zu verstehen, sich darüber auszutauschen und Fragen, die sich aus den Büchern ergeben, zu bearbeiten.

Wir wünschen Ihnen und Ihrer Klasse, Ihrem Kurs oder Ihrer Gruppe viel Freude beim Lesen!"
Unterrichtsmaterial Ziemlich beste Freunde,https://einfachebuecher.de/media/5a/57/73/1654876205/Ziemlich_beste_Freunde_-_UMat_Cover_Seite_1_m.jpg,"Gute Bücher in verständlicher Sprache – das hilft ungeübten LeserInnen dabei, die Freude am Lesen zu entdecken. Neue Welten tun sich auf: Die Phantasie erschafft Bilder im Kopf, das Erleben einer Geschichte aus der Perspektive eines anderen Menschen erweitert den Horizont. Für viele unserer Leser ist das eine völlig neue Erfahrung.

Sie verwenden unsere Bücher mit einer Gruppe: In einer Schulklasse, in einem Alphabetisierungskurs, in einer Lesegruppe oder, oder, oder. Und Sie wecken diese neue Erfahrung in Ihren Schülern, Lernern, Lesern.

Unser Unterrichtsmaterial hilft Ihnen, Gesprächseinstiege zu finden: Das Gelesene zu verstehen, sich darüber auszutauschen und Fragen, die sich aus den Büchern ergeben, zu bearbeiten.

Wir wünschen Ihnen und Ihrer Klasse, Ihrem Kurs oder Ihrer Gruppe viel Freude beim Lesen!"
Unterrichtsmaterial Zum Nachtisch: Leben!,https://einfachebuecher.de/media/ab/b9/7d/1654876283/003_Cover_Unterrichtsmaterial_m.jpg,"Gute Bücher in verständlicher Sprache – das hilft ungeübten LeserInnen dabei, die Freude am Lesen zu entdecken. Neue Welten tun sich auf: Die Phantasie erschafft Bilder im Kopf, das Erleben einer Geschichte aus der Perspektive eines anderen Menschen erweitert den Horizont. Für viele unserer Leser ist das eine völlig neue Erfahrung.

Sie verwenden unsere Bücher mit einer Gruppe: In einer Schulklasse, in einem Alphabetisierungskurs, in einer Lesegruppe oder, oder, oder. Und Sie wecken diese neue Erfahrung in Ihren Schülern, Lernern, Lesern.

Unser Unterrichtsmaterial hilft Ihnen, Gesprächseinstiege zu finden: Das Gelesene zu verstehen, sich darüber auszutauschen und Fragen, die sich aus den Büchern ergeben, zu bearbeiten.

Wir wünschen Ihnen und Ihrer Klasse, Ihrem Kurs oder Ihrer Gruppe viel Freude beim Lesen!"
Urlaub mit Papa,https://einfachebuecher.de/media/ce/e6/2b/1654876212/Urlaub_mit_Papa_-_cover_lowres_m.jpg,"Christine freut sich auf ihren Urlaub. Zusammen mit ihrer Freundin Dorothea will sie nach Norderney. Dort baut ihre Freundin Marleen gerade eine alte Kneipe zu einer schicken Bar um. Christine und Dorothea sollen beim Umbau helfen.
Aber dann muss Christine ihren Papa Heinz mitnehmen. Heinz weiß immer alles besser.
Kann das noch ein schöner Urlaub werden?
 
Vormittags werden wir also für Marleen arbeiten.
Nachmittags können wir dann am Strand liegen und Urlaub machen.
Das ist unser Plan.
Das heißt – das war unser Plan.
Dann ruft meine Mutter an.
„Hallo, Christine“, ruft sie ins Telefon.
„Stell dir vor, ich habe einen Termin für meine Knie-Operation bekommen.“
Ich freue mich für sie. Meine Mutter wartet schon lange auf diesen Termin.
Aber dann sagt meine Mutter:
„Dein Vater kann natürlich nicht allein zu Hause bleiben. Er kommt ohne mich gar nicht zurecht. Kann er nicht mit dir in den Urlaub fahren?“
 
„Urlaub mit Papa“ ist nach „Ausgeliebt“ der zweite Roman von Dora Heldt in Einfacher Sprache. Eine Familiengeschichte mit ganz viel Herz.
 
Lesen Sie hier die ersten Kapitel aus Urlaub mit Papa! Ausschließlich zum Gebrauch als Leseprobe. Alle Rechte vorbehalten.
 Zubehör: Lesebegleitheft"
Viel stärker als ich denke,https://einfachebuecher.de/media/04/6e/6a/1654876215/Viel_staerker_als_ich_denke_lowres_m.jpg,"Die Frau trägt einen rosa Mantel.
Und in ihrem Haar steckt
eine große, goldene Plastik-Blume.
Voll kitschig!
Aber das Schlimmste kommt noch:
Die Frau hat riesige Lippen!
Schlauchboot-Lippen!
Die hat sie sich aufspritzen lassen.
Mann, sieht die krass aus!
Was will die denn von uns?
Mona ist vierzehn. Ihre Mutter ist vor einem Jahr gestorben. Seitdem leben Mona und ihr Papa Holger alleine. Das geht eigentlich ziemlich gut. Aber dann taucht plötzlich Nika auf..
 
Lesen Sie hier die ersten Kapitel aus Viel stärker als ich denke! Ausschließlich zum Gebrauch als Leseprobe. Alle Rechte vorbehalten.Zubehör: Lesebegleitheft"
Vollidiot,https://einfachebuecher.de/media/25/49/6a/1654876196/Vollidiot_-_cover_Low_res_m.jpg,"Simon Peters ist 29 Jahre jung und arbeitet in einem Telekom-Laden. Er versucht überall Frauen kennenzulernen. Im Urlaub, im Fitness-Studio, in der Disco. Seine Freunde versuchen ihm zu helfen. Aber er hat kein Glück. In einem Café sieht er seine Traumfrau. Sie sieht total sexy aus. Traut er sich, sie anzusprechen?
Ich suche also dringend eine neue Freundin für mich!
Darum habe ich mich in einem Fitness-Studio angemeldet.
Da wollte ich Frauen kennenlernen.
Leider ist das Studio sehr beliebt bei schwulen Männern.
Es kommen nur wenig Frauen zum Training.
Na ja, ein bisschen Sport ist auch nicht schlecht.
Ich bin ja eher ein dünner Typ. Und ich trinke und rauche zuviel.
Mit ein paar Muskeln gefalle ich den Frauen vielleicht besser.
Tommy Jaud hat das Buch 2004 geschrieben. 2005 wurde es als Hörbuch veröffentlicht und 2007 mit vielen bekannten Schauspielern verfilmt.Lesen Sie hier die ersten Kapitel aus Vollidiot! Ausschließlich zum Gebrauch als Leseprobe. Alle Rechte vorbehalten.Zubehör: Lesebegleitheft"
Vor dem Regen kommt der Tod,https://einfachebuecher.de/media/8a/58/31/1654876186/Vor_dem_Regen_kommt_der_Tod_m.jpg,"Ein warmer Sommerabend. Die Kriminalbeamtin Renate Petersen wird überfallen und entgeht nur knapp dem Tod. Der Täter schneidet einen Teil ihrer roten Haare und ein Stück Kopfhaut ab. Kurze Zeit darauf wird wieder eine rothaarige Frau überfallen. Sie überlebt es nicht. Welche Rothaarige wird das nächste Opfer sein?

Kommissar Fechter schaut hinüber zu Renate.
Er betrachtet die fast drei Zentimeter große Wunde.
Es hat sich neue Haut gebildet.
Doch rote Haare werden dort nie wieder wachsen.
Renate weint.
Mit dem Daumen versucht Fechter, ihre Tränen wegzuwischen.
„Und solange dieser Idiot nicht gefasst ist ...
Solange werde ich nachts nicht schlafen können.""
Lesen Sie hier die ersten Kapitel aus Vor dem Regen kommt der Tod! Ausschließlich zum Gebrauch als Leseprobe. Alle Rechte vorbehalten. Zubehör: Lesebegleitheft"
Vor der Klasse,https://einfachebuecher.de/media/6b/7c/c4/1674571191/Vor%20der%20Klasse%20-%20cover%20Lowres.jpg,"Der Vater von Lars hat einen neuen Job

gefunden, deshalb zieht die ganze Familie um.

Jetzt muss Lars auf eine andere Schule gehen.

Als er eines Tages der neuen Französischlehrerin

hilft, wird er danach von einigen Jungen

ausgelacht. Dann wird ihm der Sattel seines

Fahrrads gestohlen.

Zum Glück hat die Mitschülerin Shana alles

gesehen.

 

Kevin hat meinen Sattel in

der Hand.

Zuerst lacht er.

Dann sieht er mich wütend an.







 

Vor der Klasse gehört zur Serie Schnappschuss, einer
spannenden Buchreihe für Jugendliche. Mit einfachen Wörtern und dynamischen,
bunten Illustrationen macht Lesen gleich doppelt so viel Spaß!







 



Lesen Sie hier die ersten Kapitel aus Vor der Klasse! Ausschließlich zum Gebrauch als Leseprobe. Alle Rechte vorbehalten.Zubehör: Lesebegleitheft"
Weg von dir,https://einfachebuecher.de/media/67/ea/ac/1654876222/Weg_von_dir_-_cover_Lowres_m.jpg,"„War schön!“, sagt Selda. „Danke.“

Sie stellt sich auf die Zehen-Spitzen 

und küsst Oliver auf die Wange. 

Oliver sieht sie an. 

Ihr langes, dunkles Haar glänzt im Schein vom Feuer.

„Ihr Rap machen für meine Feier Klasse?“, fragt sie.

Mit ihren blauen Augen sieht sie ihn fragend an.

Oliver bekommt plötzlich weiche Knie.

 

Oliver kann es kaum glauben. Alle lieben seine Band.

Kevin, Selda und er sind 4U2: eine Band mit zwei Jungen aus dem Dorf 

und einem Mädchen aus einem fernen Land.

Nichts kann sie jetzt noch trennen.

 
Die Reality Reihe ist eine Bücherreihe für und über Jugendliche. Jedes Buch erzählt eine spannende Geschichte über Themen, die Jugendliche bewegen.

 

Zu jedem Buch in unserer Reality Reihe gibt es gratis Unterrichtsmaterial. Das Material zu ""Weg von dir"" finden Sie hier.

Lesen Sie hier dir ersten Kapitel aus Weg von dir! Ausschließlich zum Gebrauch als Leseprobe. Alle Rechte vorbehalten.Zubehör: Lesebegleitheft"
Weil ich Layken liebe,https://einfachebuecher.de/media/49/82/90/1654876190/Weil_ich_Layken_liebe_-_cover_m.jpg,"Vor sechs Monaten ist der Vater von der 18-jährigen Layken gestorben. Jetzt müssen Layken, ihre Mutter und ihr kleiner Bruder umziehen. Sie leben in den USA und ziehen von Texas nach Michigan. Dort lernt Layken gleich am ersten Tag Will kennen. Er wohnt gegenüber und ist echt süß. Ein richtig toller Typ. Sie verliebt sich sofort in ihn. Und er sich in sie. Es ist die große Liebe. Das große Glück. Aber nur für drei Tage. Dann kommt alles anders...

Ich nehme seine Hand, küsse sie und schaue ihm dabei
in die Augen. Alles um mich herum ist vergessen ...
Will legt die Hand an meine Wange und beugt sich
langsam zu mir vor. „ Jetzt!“, denke ich.
„ Jetzt küsst er mich!“ Ich schließe die Augen.
Und lasse es geschehen.

Weil ich Layken liebe. Die spannende Geschichte über die Liebe und das Leben als Kurz-Fassung in Einfacher Sprache! Von Andreas Lindemann. Nach dem erfolgreichen Roman von Colleen Hoover (ins Deutsche übersetzt von Katarina Ganslandt).Lesen Sie hier die ersten Kapitel aus Weil ich Layken liebe! Ausschließlich zum Gebrauch als Leseprobe. Alle Rechte vorbehalten.

Zubehör: Lesebegleitheft"
